sample,value
0.000484779700,3320
0.000486953600,3320
0.000489127500,3360
0.000491301400,3320
0.000493475300,3320
0.000495649200,3320
0.000497823100,3360
0.000499997000,40
0.000502170900,80
0.000504344800,40
0.000506518700,80
0.000508692600,40
0.000510866500,80
0.000513040400,80
0.000515214300,80
0.000517388200,80
0.000519562100,80
0.000521736000,80
0.000523909900,80
0.000526083800,80
0.000528257700,80
0.000530431600,80
0.000532605500,80
0.000534779400,80
0.000536953300,80
0.000539127200,40
0.000541301100,80
0.000543475000,80
0.000545648900,40
0.000547822800,80
0.000549996700,40
0.000552170600,80
0.000554344500,80
0.000556518400,80
0.000558692300,80
0.000560866200,80
0.000563040100,80
0.000565214000,80
0.000567387900,80
0.000569561800,80
0.000571735700,40
0.000573909600,80
0.000576083500,80
0.000578257400,80
0.000580431300,80
0.000582605200,80
0.000584779100,40
0.000586953000,80
0.000589126900,80
0.000591300800,80
0.000593474700,80
0.000595648600,80
0.000597822500,80
0.000599996400,80
0.000602170300,80
0.000604344200,40
0.000606518100,80
0.000608692000,40
0.000610865900,40
0.000613039800,80
0.000615213700,80
0.000617387600,80
0.000619561500,80
0.000621735400,80
0.000623909300,80
0.000626083200,80
0.000628257100,80
0.000630431000,80
0.000632604900,80
0.000634778800,40
0.000636952700,40
0.000639126600,40
0.000641300500,80
0.000643474400,80
0.000645648300,80
0.000647822200,80
0.000649996100,40
0.000652170000,80
0.000654343900,80
0.000656517800,40
0.000658691700,80
0.000660865600,40
0.000663039500,80
0.000665213400,80
0.000667387300,80
0.000669561200,80
0.000671735100,80
0.000673909000,80
0.000676082900,80
0.000678256800,40
0.000680430700,80
0.000682604600,80
0.000684778500,80
0.000686952400,80
0.000689126300,80
0.000691300200,80
0.000693474100,80
0.000695648000,80
0.000697821900,40
0.000699995800,120
0.000702169700,80
0.000704343600,80
0.000706517500,80
0.000708691400,80
0.000710865300,80
0.000713039200,80
0.000715213100,80
0.000717387000,80
0.000719560900,80
0.000721734800,80
0.000723908700,40
0.000726082600,0
0.000728256500,80
0.000730430400,80
0.000732604300,80
0.000734778200,40
0.000736952100,80
0.000739126000,40
0.000741299900,80
0.000743473800,40
0.000745647700,80
0.000747821600,0
0.000749995500,40
0.000752169400,80
0.000754343300,80
0.000756517200,40
0.000758691100,40
0.000760865000,80
0.000763038900,80
0.000765212800,40
0.000767386700,80
0.000769560600,0
0.000771734500,40
0.000773908400,80
0.000776082300,80
0.000778256200,80
0.000780430100,40
0.000782604000,80
0.000784777900,80
0.000786951800,80
0.000789125700,80
0.000791299600,0
0.000793473500,80
0.000795647400,40
0.000797821300,40
0.000799995200,80
0.000802169100,80
0.000804343000,40
0.000806516900,80
0.000808690800,80
0.000810864700,80
0.000813038600,0
0.000815212500,80
0.000817386400,80
0.000819560300,80
0.000821734200,80
0.000823908100,40
0.000826082000,40
0.000828255900,40
0.000830429800,40
0.000832603700,40
0.000834777600,40
0.000836951500,80
0.000839125400,80
0.000841299300,80
0.000843473200,80
0.000845647100,40
0.000847821000,80
0.000849994900,40
0.000852168800,80
0.000854342700,80
0.000856516600,80
0.000858690500,80
0.000860864400,40
0.000863038300,80
0.000865212200,80
0.000867386100,80
0.000869560000,80
0.000871733900,80
0.000873907800,80
0.000876081700,80
0.000878255600,120
0.000880429500,80
0.000882603400,40
0.000884777300,40
0.000886951200,80
0.000889125100,40
0.000891299000,80
0.000893472900,80
0.000895646800,80
0.000897820700,80
0.000899994600,40
0.000902168500,80
0.000904342400,40
0.000906516300,80
0.000908690200,80
0.000910864100,0
0.000913038000,80
0.000915211900,80
0.000917385800,80
0.000919559700,80
0.000921733600,40
0.000923907500,80
0.000926081400,40
0.000928255300,40
0.000930429200,80
0.000932603100,80
0.000934777000,40
0.000936950900,80
0.000939124800,80
0.000941298700,80
0.000943472600,80
0.000945646500,40
0.000947820400,40
0.000949994300,40
0.000952168200,80
0.000954342100,40
0.000956516000,80
0.000958689900,80
0.000960863800,40
0.000963037700,80
0.000965211600,80
0.000967385500,40
0.000969559400,40
0.000971733300,80
0.000973907200,80
0.000976081100,40
0.000978255000,80
0.000980428900,40
0.000982602800,40
0.000984776700,80
0.000986950600,40
0.000989124500,80
0.000991298400,40
0.000993472300,80
0.000995646200,40
0.000997820100,80
0.000999994000,80
0.001002167900,40
0.001004341800,80
0.001006515700,40
0.001008689600,40
0.001010863500,80
0.001013037400,80
0.001015211300,80
0.001017385200,80
0.001019559100,80
0.001021733000,80
0.001023906900,40
0.001026080800,80
0.001028254700,80
0.001030428600,40
0.001032602500,40
0.001034776400,80
0.001036950300,40
0.001039124200,40
0.001041298100,40
0.001043472000,880
0.001045645900,3320
0.001047819800,3320
0.001049993700,3320
0.001052167600,3320
0.001054341500,3320
0.001056515400,3320
0.001058689300,3320
0.001060863200,3320
0.001063037100,3320
0.001065211000,3320
0.001067384900,3320
0.001069558800,3320
0.001071732700,3320
0.001073906600,3320
0.001076080500,3320
0.001078254400,3320
0.001080428300,3320
0.001082602200,3320
0.001084776100,3320
0.001086950000,3320
0.001089123900,3320
0.001091297800,3320
0.001093471700,3320
0.001095645600,3320
0.001097819500,3320
0.001099993400,3320
0.001102167300,3320
0.001104341200,3320
0.001106515100,3320
0.001108689000,3320
0.001110862900,3320
0.001113036800,3320
0.001115210700,3320
0.001117384600,3320
0.001119558500,3320
0.001121732400,3320
0.001123906300,3320
0.001126080200,3320
0.001128254100,3320
0.001130428000,3320
0.001132601900,3320
0.001134775800,3320
0.001136949700,3320
0.001139123600,3320
0.001141297500,3320
0.001143471400,3320
0.001145645300,3320
0.001147819200,3320
0.001149993100,3320
0.001152167000,3320
0.001154340900,3320
0.001156514800,3320
0.001158688700,3320
0.001160862600,3320
0.001163036500,3320
0.001165210400,3320
0.001167384300,3320
0.001169558200,3320
0.001171732100,3320
0.001173906000,3320
0.001176079900,3320
0.001178253800,3320
0.001180427700,3320
0.001182601600,3320
0.001184775500,3320
0.001186949400,3320
0.001189123300,3280
0.001191297200,3320
0.001193471100,3320
0.001195645000,3320
0.001197818900,3320
0.001199992800,3320
0.001202166700,3320
0.001204340600,3320
0.001206514500,3320
0.001208688400,3320
0.001210862300,3320
0.001213036200,3320
0.001215210100,3320
0.001217384000,3320
0.001219557900,3320
0.001221731800,3320
0.001223905700,3320
0.001226079600,3320
0.001228253500,3320
0.001230427400,3320
0.001232601300,3320
0.001234775200,3320
0.001236949100,3320
0.001239123000,3320
0.001241296900,3320
0.001243470800,3320
0.001245644700,3320
0.001247818600,3320
0.001249992500,3320
0.001252166400,3320
0.001254340300,3320
0.001256514200,3320
0.001258688100,3320
0.001260862000,3320
0.001263035900,3320
0.001265209800,3320
0.001267383700,3320
0.001269557600,3320
0.001271731500,3320
0.001273905400,3320
0.001276079300,3320
0.001278253200,3320
0.001280427100,3320
0.001282601000,3360
0.001284774900,3320
0.001286948800,3320
0.001289122700,3360
0.001291296600,3320
0.001293470500,3320
0.001295644400,3320
0.001297818300,3320
0.001299992200,3360
0.001302166100,3320
0.001304340000,3320
0.001306513900,3320
0.001308687800,3320
0.001310861700,3320
0.001313035600,3320
0.001315209500,3320
0.001317383400,3320
0.001319557300,3320
0.001321731200,3320
0.001323905100,3320
0.001326079000,3360
0.001328252900,3320
0.001330426800,3320
0.001332600700,3320
0.001334774600,3360
0.001336948500,3320
0.001339122400,3320
0.001341296300,3320
0.001343470200,3320
0.001345644100,3320
0.001347818000,3320
0.001349991900,3320
0.001352165800,3320
0.001354339700,3320
0.001356513600,3360
0.001358687500,3320
0.001360861400,3320
0.001363035300,3320
0.001365209200,3320
0.001367383100,3320
0.001369557000,3320
0.001371730900,3320
0.001373904800,3320
0.001376078700,3320
0.001378252600,3360
0.001380426500,3320
0.001382600400,3320
0.001384774300,3320
0.001386948200,3360
0.001389122100,3320
0.001391296000,3320
0.001393469900,3320
0.001395643800,3320
0.001397817700,3320
0.001399991600,3320
0.001402165500,3320
0.001404339400,3360
0.001406513300,3360
0.001408687200,3360
0.001410861100,3320
0.001413035000,3320
0.001415208900,3320
0.001417382800,3360
0.001419556700,3320
0.001421730600,3320
0.001423904500,3320
0.001426078400,3320
0.001428252300,3320
0.001430426200,3320
0.001432600100,3320
0.001434774000,3320
0.001436947900,3320
0.001439121800,3360
0.001441295700,3320
0.001443469600,3320
0.001445643500,3320
0.001447817400,3320
0.001449991300,3320
0.001452165200,3320
0.001454339100,3320
0.001456513000,3320
0.001458686900,3320
0.001460860800,3320
0.001463034700,3320
0.001465208600,3320
0.001467382500,3320
0.001469556400,3320
0.001471730300,3320
0.001473904200,3320
0.001476078100,3320
0.001478252000,3360
0.001480425900,3320
0.001482599800,3360
0.001484773700,3320
0.001486947600,3320
0.001489121500,3320
0.001491295400,3320
0.001493469300,3320
0.001495643200,3320
0.001497817100,3360
0.001499991000,3360
0.001502164900,3320
0.001504338800,3360
0.001506512700,3320
0.001508686600,3320
0.001510860500,3320
0.001513034400,3360
0.001515208300,3320
0.001517382200,3320
0.001519556100,3320
0.001521730000,3360
0.001523903900,3360
0.001526077800,3360
0.001528251700,3320
0.001530425600,3320
0.001532599500,3320
0.001534773400,3360
0.001536947300,3320
0.001539121200,3360
0.001541295100,3320
0.001543469000,3320
0.001545642900,3320
0.001547816800,3320
0.001549990700,3320
0.001552164600,3320
0.001554338500,3320
0.001556512400,3320
0.001558686300,3320
0.001560860200,3320
0.001563034100,3320
0.001565208000,3320
0.001567381900,3320
0.001569555800,3320
0.001571729700,3320
0.001573903600,3320
0.001576077500,3320
0.001578251400,3320
0.001580425300,3320
0.001582599200,40
0.001584773100,80
0.001586947000,40
0.001589120900,80
0.001591294800,80
0.001593468700,80
0.001595642600,80
0.001597816500,80
0.001599990400,80
0.001602164300,80
0.001604338200,80
0.001606512100,80
0.001608686000,80
0.001610859900,80
0.001613033800,80
0.001615207700,80
0.001617381600,80
0.001619555500,80
0.001621729400,80
0.001623903300,80
0.001626077200,80
0.001628251100,80
0.001630425000,80
0.001632598900,80
0.001634772800,80
0.001636946700,80
0.001639120600,80
0.001641294500,80
0.001643468400,80
0.001645642300,80
0.001647816200,80
0.001649990100,80
0.001652164000,40
0.001654337900,40
0.001656511800,80
0.001658685700,80
0.001660859600,80
0.001663033500,80
0.001665207400,80
0.001667381300,80
0.001669555200,80
0.001671729100,80
0.001673903000,80
0.001676076900,80
0.001678250800,40
0.001680424700,80
0.001682598600,80
0.001684772500,80
0.001686946400,80
0.001689120300,40
0.001691294200,80
0.001693468100,80
0.001695642000,80
0.001697815900,80
0.001699989800,80
0.001702163700,80
0.001704337600,80
0.001706511500,40
0.001708685400,80
0.001710859300,80
0.001713033200,80
0.001715207100,40
0.001717381000,40
0.001719554900,80
0.001721728800,80
0.001723902700,80
0.001726076600,80
0.001728250500,80
0.001730424400,80
0.001732598300,40
0.001734772200,80
0.001736946100,80
0.001739120000,80
0.001741293900,80
0.001743467800,40
0.001745641700,80
0.001747815600,80
0.001749989500,80
0.001752163400,80
0.001754337300,40
0.001756511200,40
0.001758685100,40
0.001760859000,80
0.001763032900,80
0.001765206800,80
0.001767380700,40
0.001769554600,80
0.001771728500,80
0.001773902400,80
0.001776076300,40
0.001778250200,80
0.001780424100,80
0.001782598000,80
0.001784771900,80
0.001786945800,80
0.001789119700,80
0.001791293600,80
0.001793467500,40
0.001795641400,80
0.001797815300,80
0.001799989200,80
0.001802163100,80
0.001804337000,40
0.001806510900,80
0.001808684800,40
0.001810858700,80
0.001813032600,80
0.001815206500,80
0.001817380400,80
0.001819554300,80
0.001821728200,80
0.001823902100,40
0.001826076000,40
0.001828249900,80
0.001830423800,40
0.001832597700,40
0.001834771600,80
0.001836945500,40
0.001839119400,40
0.001841293300,40
0.001843467200,40
0.001845641100,40
0.001847815000,80
0.001849988900,40
0.001852162800,80
0.001854336700,80
0.001856510600,40
0.001858684500,80
0.001860858400,80
0.001863032300,40
0.001865206200,80
0.001867380100,40
0.001869554000,40
0.001871727900,80
0.001873901800,40
0.001876075700,40
0.001878249600,80
0.001880423500,80
0.001882597400,40
0.001884771300,40
0.001886945200,80
0.001889119100,40
0.001891293000,80
0.001893466900,80
0.001895640800,40
0.001897814700,40
0.001899988600,40
0.001902162500,40
0.001904336400,40
0.001906510300,40
0.001908684200,40
0.001910858100,80
0.001913032000,80
0.001915205900,40
0.001917379800,40
0.001919553700,80
0.001921727600,80
0.001923901500,80
0.001926075400,0
0.001928249300,40
0.001930423200,80
0.001932597100,40
0.001934771000,80
0.001936944900,40
0.001939118800,40
0.001941292700,80
0.001943466600,80
0.001945640500,80
0.001947814400,40
0.001949988300,40
0.001952162200,80
0.001954336100,80
0.001956510000,80
0.001958683900,120
0.001960857800,80
0.001963031700,40
0.001965205600,80
0.001967379500,80
0.001969553400,40
0.001971727300,80
0.001973901200,80
0.001976075100,80
0.001978249000,80
0.001980422900,80
0.001982596800,40
0.001984770700,40
0.001986944600,80
0.001989118500,40
0.001991292400,40
0.001993466300,80
0.001995640200,40
0.001997814100,40
0.001999988000,40
0.002002161900,80
0.002004335800,40
0.002006509700,40
0.002008683600,80
0.002010857500,80
0.002013031400,80
0.002015205300,40
0.002017379200,80
0.002019553100,80
0.002021727000,40
0.002023900900,40
0.002026074800,40
0.002028248700,40
0.002030422600,80
0.002032596500,40
0.002034770400,40
0.002036944300,40
0.002039118200,80
0.002041292100,40
0.002043466000,80
0.002045639900,40
0.002047813800,40
0.002049987700,40
0.002052161600,0
0.002054335500,40
0.002056509400,80
0.002058683300,80
0.002060857200,40
0.002063031100,40
0.002065205000,40
0.002067378900,80
0.002069552800,40
0.002071726700,80
0.002073900600,80
0.002076074500,40
0.002078248400,80
0.002080422300,40
0.002082596200,40
0.002084770100,80
0.002086944000,40
0.002089117900,40
0.002091291800,80
0.002093465700,80
0.002095639600,40
0.002097813500,40
0.002099987400,80
0.002102161300,80
0.002104335200,40
0.002106509100,80
0.002108683000,40
0.002110856900,80
0.002113030800,80
0.002115204700,40
0.002117378600,80
0.002119552500,80
0.002121726400,40
0.002123900300,40
0.002126074200,880
0.002128248100,3320
0.002130422000,3320
0.002132595900,3320
0.002134769800,3320
0.002136943700,3320
0.002139117600,3320
0.002141291500,3320
0.002143465400,3320
0.002145639300,3320
0.002147813200,3320
0.002149987100,3320
0.002152161000,3320
0.002154334900,3320
0.002156508800,3320
0.002158682700,3320
0.002160856600,3320
0.002163030500,3320
0.002165204400,3320
0.002167378300,3320
0.002169552200,3320
0.002171726100,3320
0.002173900000,3320
0.002176073900,3320
0.002178247800,3320
0.002180421700,3320
0.002182595600,3320
0.002184769500,3320
0.002186943400,3320
0.002189117300,3320
0.002191291200,3320
0.002193465100,3320
0.002195639000,3320
0.002197812900,3320
0.002199986800,3320
0.002202160700,3320
0.002204334600,3320
0.002206508500,3320
0.002208682400,3320
0.002210856300,3320
0.002213030200,3320
0.002215204100,3320
0.002217378000,3320
0.002219551900,3320
0.002221725800,3320
0.002223899700,3320
0.002226073600,3320
0.002228247500,3320
0.002230421400,3320
0.002232595300,3320
0.002234769200,3320
0.002236943100,3320
0.002239117000,3320
0.002241290900,3320
0.002243464800,3320
0.002245638700,3320
0.002247812600,3320
0.002249986500,3320
0.002252160400,3320
0.002254334300,3320
0.002256508200,3320
0.002258682100,3320
0.002260856000,3320
0.002263029900,3320
0.002265203800,3360
0.002267377700,3320
0.002269551600,3320
0.002271725500,3320
0.002273899400,3320
0.002276073300,3320
0.002278247200,3320
0.002280421100,3320
0.002282595000,3320
0.002284768900,3320
0.002286942800,3320
0.002289116700,3320
0.002291290600,3320
0.002293464500,3320
0.002295638400,3320
0.002297812300,3320
0.002299986200,3320
0.002302160100,3320
0.002304334000,3320
0.002306507900,3320
0.002308681800,3320
0.002310855700,3320
0.002313029600,3320
0.002315203500,3320
0.002317377400,3320
0.002319551300,3320
0.002321725200,3320
0.002323899100,3320
0.002326073000,3320
0.002328246900,3320
0.002330420800,3320
0.002332594700,3320
0.002334768600,3320
0.002336942500,3320
0.002339116400,3320
0.002341290300,3320
0.002343464200,3320
0.002345638100,3320
0.002347812000,3320
0.002349985900,3320
0.002352159800,3320
0.002354333700,3320
0.002356507600,3320
0.002358681500,3320
0.002360855400,3360
0.002363029300,3320
0.002365203200,3320
0.002367377100,3320
0.002369551000,3320
0.002371724900,3320
0.002373898800,3320
0.002376072700,3320
0.002378246600,3320
0.002380420500,3320
0.002382594400,3320
0.002384768300,3320
0.002386942200,3360
0.002389116100,3320
0.002391290000,3320
0.002393463900,3320
0.002395637800,3320
0.002397811700,3320
0.002399985600,3320
0.002402159500,3320
0.002404333400,3360
0.002406507300,3320
0.002408681200,3320
0.002410855100,3320
0.002413029000,3320
0.002415202900,3320
0.002417376800,3320
0.002419550700,3320
0.002421724600,3320
0.002423898500,3320
0.002426072400,3320
0.002428246300,3320
0.002430420200,3320
0.002432594100,3320
0.002434768000,3320
0.002436941900,3320
0.002439115800,3320
0.002441289700,3320
0.002443463600,3320
0.002445637500,3360
0.002447811400,3320
0.002449985300,3320
0.002452159200,3320
0.002454333100,3320
0.002456507000,3360
0.002458680900,3320
0.002460854800,3320
0.002463028700,3320
0.002465202600,3320
0.002467376500,3360
0.002469550400,3320
0.002471724300,3320
0.002473898200,3320
0.002476072100,3320
0.002478246000,3320
0.002480419900,3320
0.002482593800,3320
0.002484767700,3320
0.002486941600,3360
0.002489115500,3320
0.002491289400,3320
0.002493463300,3320
0.002495637200,3320
0.002497811100,3360
0.002499985000,3320
0.002502158900,3360
0.002504332800,3320
0.002506506700,3320
0.002508680600,3320
0.002510854500,3320
0.002513028400,3320
0.002515202300,3320
0.002517376200,3320
0.002519550100,3320
0.002521724000,3320
0.002523897900,3320
0.002526071800,3360
0.002528245700,3320
0.002530419600,3320
0.002532593500,3320
0.002534767400,3320
0.002536941300,3320
0.002539115200,3320
0.002541289100,3320
0.002543463000,3320
0.002545636900,3360
0.002547810800,3320
0.002549984700,3320
0.002552158600,3360
0.002554332500,3320
0.002556506400,3320
0.002558680300,3320
0.002560854200,3320
0.002563028100,3320
0.002565202000,3320
0.002567375900,3320
0.002569549800,3320
0.002571723700,3320
0.002573897600,3320
0.002576071500,3360
0.002578245400,3320
0.002580419300,3320
0.002582593200,3320
0.002584767100,3320
0.002586941000,3320
0.002589114900,3320
0.002591288800,3360
0.002593462700,3320
0.002595636600,3320
0.002597810500,3360
0.002599984400,3320
0.002602158300,3320
0.002604332200,3320
0.002606506100,3360
0.002608680000,3360
0.002610853900,3320
0.002613027800,3320
0.002615201700,3320
0.002617375600,3320
0.002619549500,3320
0.002621723400,3320
0.002623897300,3320
0.002626071200,3320
0.002628245100,3320
0.002630419000,3320
0.002632592900,3320
0.002634766800,3360
0.002636940700,3360
0.002639114600,3360
0.002641288500,3320
0.002643462400,3320
0.002645636300,3320
0.002647810200,3320
0.002649984100,3320
0.002652158000,3320
0.002654331900,3320
0.002656505800,3320
0.002658679700,3320
0.002660853600,3360
0.002663027500,3320
0.002665201400,40
0.002667375300,40
0.002669549200,80
0.002671723100,80
0.002673897000,80
0.002676070900,80
0.002678244800,80
0.002680418700,80
0.002682592600,80
0.002684766500,40
0.002686940400,80
0.002689114300,80
0.002691288200,80
0.002693462100,80
0.002695636000,80
0.002697809900,80
0.002699983800,80
0.002702157700,80
0.002704331600,80
0.002706505500,80
0.002708679400,80
0.002710853300,80
0.002713027200,120
0.002715201100,80
0.002717375000,80
0.002719548900,80
0.002721722800,80
0.002723896700,80
0.002726070600,80
0.002728244500,80
0.002730418400,80
0.002732592300,40
0.002734766200,80
0.002736940100,80
0.002739114000,40
0.002741287900,80
0.002743461800,40
0.002745635700,80
0.002747809600,80
0.002749983500,80
0.002752157400,80
0.002754331300,80
0.002756505200,80
0.002758679100,80
0.002760853000,80
0.002763026900,80
0.002765200800,80
0.002767374700,80
0.002769548600,80
0.002771722500,80
0.002773896400,80
0.002776070300,80
0.002778244200,80
0.002780418100,80
0.002782592000,80
0.002784765900,80
0.002786939800,80
0.002789113700,40
0.002791287600,80
0.002793461500,80
0.002795635400,80
0.002797809300,80
0.002799983200,40
0.002802157100,80
0.002804331000,80
0.002806504900,40
0.002808678800,80
0.002810852700,40
0.002813026600,80
0.002815200500,80
0.002817374400,80
0.002819548300,80
0.002821722200,80
0.002823896100,80
0.002826070000,80
0.002828243900,80
0.002830417800,80
0.002832591700,80
0.002834765600,80
0.002836939500,40
0.002839113400,80
0.002841287300,80
0.002843461200,80
0.002845635100,40
0.002847809000,80
0.002849982900,80
0.002852156800,80
0.002854330700,80
0.002856504600,40
0.002858678500,80
0.002860852400,80
0.002863026300,80
0.002865200200,80
0.002867374100,80
0.002869548000,80
0.002871721900,80
0.002873895800,80
0.002876069700,40
0.002878243600,40
0.002880417500,40
0.002882591400,80
0.002884765300,40
0.002886939200,40
0.002889113100,80
0.002891287000,40
0.002893460900,40
0.002895634800,80
0.002897808700,40
0.002899982600,40
0.002902156500,40
0.002904330400,40
0.002906504300,80
0.002908678200,80
0.002910852100,40
0.002913026000,80
0.002915199900,40
0.002917373800,40
0.002919547700,80
0.002921721600,80
0.002923895500,40
0.002926069400,40
0.002928243300,80
0.002930417200,80
0.002932591100,80
0.002934765000,80
0.002936938900,80
0.002939112800,40
0.002941286700,80
0.002943460600,80
0.002945634500,80
0.002947808400,80
0.002949982300,80
0.002952156200,40
0.002954330100,40
0.002956504000,80
0.002958677900,40
0.002960851800,40
0.002963025700,40
0.002965199600,80
0.002967373500,40
0.002969547400,80
0.002971721300,80
0.002973895200,80
0.002976069100,80
0.002978243000,80
0.002980416900,40
0.002982590800,80
0.002984764700,80
0.002986938600,40
0.002989112500,80
0.002991286400,40
0.002993460300,80
0.002995634200,80
0.002997808100,40
0.002999982000,0
0.003002155900,40
0.003004329800,40
0.003006503700,40
0.003008677600,80
0.003010851500,40
0.003013025400,40
0.003015199300,40
0.003017373200,80
0.003019547100,40
0.003021721000,80
0.003023894900,80
0.003026068800,80
0.003028242700,40
0.003030416600,80
0.003032590500,40
0.003034764400,40
0.003036938300,80
0.003039112200,80
0.003041286100,0
0.003043460000,80
0.003045633900,40
0.003047807800,80
0.003049981700,80
0.003052155600,40
0.003054329500,80
0.003056503400,80
0.003058677300,40
0.003060851200,40
0.003063025100,80
0.003065199000,40
0.003067372900,80
0.003069546800,80
0.003071720700,80
0.003073894600,80
0.003076068500,40
0.003078242400,40
0.003080416300,80
0.003082590200,40
0.003084764100,40
0.003086938000,80
0.003089111900,40
0.003091285800,40
0.003093459700,80
0.003095633600,80
0.003097807500,80
0.003099981400,80
0.003102155300,80
0.003104329200,80
0.003106503100,40
0.003108677000,40
0.003110850900,80
0.003113024800,40
0.003115198700,40
0.003117372600,40
0.003119546500,40
0.003121720400,40
0.003123894300,80
0.003126068200,80
0.003128242100,80
0.003130416000,40
0.003132589900,80
0.003134763800,40
0.003136937700,40
0.003139111600,40
0.003141285500,40
0.003143459400,40
0.003145633300,80
0.003147807200,40
0.003149981100,80
0.003152155000,40
0.003154328900,80
0.003156502800,80
0.003158676700,40
0.003160850600,40
0.003163024500,80
0.003165198400,80
0.003167372300,40
0.003169546200,40
0.003171720100,80
0.003173894000,40
0.003176067900,40
0.003178241800,80
0.003180415700,80
0.003182589600,40
0.003184763500,80
0.003186937400,40
0.003189111300,40
0.003191285200,40
0.003193459100,40
0.003195633000,40
0.003197806900,40
0.003199980800,80
0.003202154700,40
